order_id,order_status,order_at
OD160620770340018,RECEIVED,2020-11-24T08:48:23.000Z
OD160620770352863,RECEIVED,2020-11-24T08:48:23.000Z
OD160620714160438,RECEIVED,2020-11-24T08:39:01.000Z
OD160620740630437,RECEIVED,2020-11-24T08:43:26.000Z
OD160620718081450,RECEIVED,2020-11-24T08:39:40.000Z
OD160620723557772,RECEIVED,2020-11-24T08:40:35.000Z
OD160620701176688,RECEIVED,2020-11-24T08:36:51.000Z
OD160620709751252,RECEIVED,2020-11-24T08:38:17.000Z
OD160620713807948,RECEIVED,2020-11-24T08:38:58.000Z
OD160620679995438,RECEIVED,2020-11-24T08:33:20.000Z
OD160620662289537,RECEIVED,2020-11-24T08:30:23.000Z
OD160620676886981,RECEIVED,2020-11-24T08:32:48.000Z
OD160620661805914,CANCELLED,2020-11-24T08:30:18.000Z
OD160620676952214,RECEIVED,2020-11-24T08:32:49.000Z
OD16062069078760,RECEIVED,2020-11-24T08:35:07.000Z
OD160620636044838,RECEIVED,2020-11-24T08:26:00.000Z
OD160620635660195,RECEIVED,2020-11-24T08:25:56.000Z
OD160620627369790,RECEIVED,2020-11-24T08:24:33.000Z
OD160620599062247,PARTIAL_REJECTED,2020-11-24T08:19:50.000Z
OD16062062206293,RECEIVED,2020-11-24T08:23:40.000Z
OD160620561769962,RECEIVED,2020-11-24T08:13:37.000Z
OD160620544649779,RECEIVED,2020-11-24T08:10:46.000Z
OD160620548190894,RECEIVED,2020-11-24T08:11:22.000Z
OD160620555899643,RECEIVED,2020-11-24T08:12:39.000Z
OD16062053954294,RECEIVED,2020-11-24T08:09:55.000Z
OD16062053895854,RECEIVED,2020-11-24T08:09:49.000Z
OD160620547285695,RECEIVED,2020-11-24T08:11:12.000Z
OD160620493491334,RECEIVED,2020-11-24T08:02:14.000Z
OD160620500617313,RECEIVED,2020-11-24T08:03:26.000Z
OD16062051144766,RECEIVED,2020-11-24T08:05:14.000Z
OD160620531009045,RECEIVED,2020-11-24T08:08:30.000Z
OD160620516928255,RECEIVED,2020-11-24T08:06:09.000Z
OD160620519393411,RECEIVED,2020-11-24T08:06:34.000Z
OD160620488328986,RECEIVED,2020-11-24T08:01:23.000Z
OD160620482450496,RECEIVED,2020-11-24T08:00:24.000Z
OD160620476570459,RECEIVED,2020-11-24T07:59:25.000Z
OD160620472490728,RECEIVED,2020-11-24T07:58:44.000Z
OD160620470798730,RECEIVED,2020-11-24T07:58:28.000Z
OD160620468702974,RECEIVED,2020-11-24T07:58:07.000Z
OD160620476973156,RECEIVED,2020-11-24T07:59:29.000Z
OD160620458643252,RECEIVED,2020-11-24T07:56:26.000Z
OD160620432832643,RECEIVED,2020-11-24T07:52:08.000Z
OD160620440011371,RECEIVED,2020-11-24T07:53:20.000Z
OD16062044613787,RECEIVED,2020-11-24T07:54:21.000Z
OD160620432870117,RECEIVED,2020-11-24T07:52:08.000Z
OD160620455650914,RECEIVED,2020-11-24T07:55:56.000Z
OD160620423795625,RECEIVED,2020-11-24T07:50:38.000Z
OD160620426333651,RECEIVED,2020-11-24T07:51:03.000Z
OD160620420444736,RECEIVED,2020-11-24T07:50:04.000Z
OD160620423101481,RECEIVED,2020-11-24T07:50:31.000Z
OD160620406574979,RECEIVED,2020-11-24T07:47:45.000Z
OD160620404792934,RECEIVED,2020-11-24T07:47:27.000Z
OD160620354574229,RECEIVED,2020-11-24T07:39:05.000Z
OD160620355980230,RECEIVED,2020-11-24T07:39:19.000Z
OD160620364237636,RECEIVED,2020-11-24T07:40:42.000Z
OD16062037728447,PARTIAL_REJECTED,2020-11-24T07:42:52.000Z
OD160620355490964,REJECTED,2020-11-24T07:39:14.000Z
OD160620333789293,RECEIVED,2020-11-24T07:35:37.000Z
OD160620337987230,RECEIVED,2020-11-24T07:36:19.000Z
OD160620320967329,RECEIVED,2020-11-24T07:33:29.000Z
OD160620312644623,RECEIVED,2020-11-24T07:32:06.000Z
OD160620320822771,RECEIVED,2020-11-24T07:33:28.000Z
OD160620324652055,RECEIVED,2020-11-24T07:34:06.000Z
OD160620290261836,RECEIVED,2020-11-24T07:28:22.000Z
OD160620270761012,RECEIVED,2020-11-24T07:25:07.000Z
OD16062028631626,RECEIVED,2020-11-24T07:27:43.000Z
OD160620249648915,RECEIVED,2020-11-24T07:21:36.000Z
OD160620272050867,RECEIVED,2020-11-24T07:25:20.000Z
OD160620249721131,RECEIVED,2020-11-24T07:21:37.000Z
OD160620236218324,RECEIVED,2020-11-24T07:19:22.000Z
OD160620242396658,RECEIVED,2020-11-24T07:20:24.000Z
OD160620232463977,RECEIVED,2020-11-24T07:18:44.000Z
OD16062022101145,RECEIVED,2020-11-24T07:16:50.000Z
OD160620223107456,RECEIVED,2020-11-24T07:17:11.000Z
OD160620222220230,RECEIVED,2020-11-24T07:17:02.000Z
OD160620229617126,RECEIVED,2020-11-24T07:18:16.000Z
OD160620179021273,RECEIVED,2020-11-24T07:09:50.000Z
OD160620188254511,RECEIVED,2020-11-24T07:11:22.000Z
OD160620187035483,RECEIVED,2020-11-24T07:11:10.000Z
OD160620174160255,RECEIVED,2020-11-24T07:09:01.000Z
OD160620175038752,RECEIVED,2020-11-24T07:09:10.000Z
OD16062016934404,RECEIVED,2020-11-24T07:08:13.000Z
OD16062017239387,RECEIVED,2020-11-24T07:08:44.000Z
OD160620155470599,RECEIVED,2020-11-24T07:05:54.000Z
OD160620128724691,RECEIVED,2020-11-24T07:01:27.000Z
OD16062015304347,RECEIVED,2020-11-24T07:05:30.000Z
OD160620151361060,RECEIVED,2020-11-24T07:05:13.000Z
OD160620126375920,RECEIVED,2020-11-24T07:01:03.000Z
OD160620106408122,RECEIVED,2020-11-24T06:57:44.000Z
OD160620119131145,RECEIVED,2020-11-24T06:59:51.000Z
OD160620096894324,RECEIVED,2020-11-24T06:56:09.000Z
OD160620109144861,PARTIAL_REJECTED,2020-11-24T06:58:11.000Z
OD16062009703456,CANCELLED,2020-11-24T06:56:10.000Z
OD160620097475428,RECEIVED,2020-11-24T06:56:14.000Z
OD160620095997389,RECEIVED,2020-11-24T06:56:00.000Z
OD160620096733733,RECEIVED,2020-11-24T06:56:07.000Z
OD160620062601742,RECEIVED,2020-11-24T06:50:26.000Z
OD160620055579777,RECEIVED,2020-11-24T06:49:15.000Z
OD160620075287720,RECEIVED,2020-11-24T06:52:32.000Z
OD160620049950076,RECEIVED,2020-11-24T06:48:19.000Z
OD160620076027810,RECEIVED,2020-11-24T06:52:40.000Z
OD160620069178838,RECEIVED,2020-11-24T06:51:31.000Z
OD160620049648572,RECEIVED,2020-11-24T06:48:16.000Z
OD160620033955914,RECEIVED,2020-11-24T06:45:39.000Z
OD160620038764143,RECEIVED,2020-11-24T06:46:27.000Z
OD160620033950247,RECEIVED,2020-11-24T06:45:39.000Z
OD160620024036112,RECEIVED,2020-11-24T06:44:00.000Z
OD160620030564745,RECEIVED,2020-11-24T06:45:05.000Z
OD160620045160847,RECEIVED,2020-11-24T06:47:31.000Z
OD160620008463220,RECEIVED,2020-11-24T06:41:24.000Z
OD160620000922647,RECEIVED,2020-11-24T06:40:09.000Z
OD160620010732651,RECEIVED,2020-11-24T06:41:47.000Z
OD160619981236997,RECEIVED,2020-11-24T06:36:52.000Z
OD160619991807827,RECEIVED,2020-11-24T06:38:38.000Z
OD160619980379635,RECEIVED,2020-11-24T06:36:43.000Z
OD160619987390180,RECEIVED,2020-11-24T06:37:53.000Z
OD16061998056228,RECEIVED,2020-11-24T06:36:45.000Z
OD160619987522739,RECEIVED,2020-11-24T06:37:55.000Z
OD160619947543850,RECEIVED,2020-11-24T06:31:15.000Z
OD160619967304989,RECEIVED,2020-11-24T06:34:33.000Z
OD160619957909688,CANCELLED,2020-11-24T06:32:59.000Z
OD160619957583489,RECEIVED,2020-11-24T06:32:55.000Z
OD160619955062392,RECEIVED,2020-11-24T06:32:31.000Z
OD160619953354413,RECEIVED,2020-11-24T06:32:13.000Z
OD160619963967921,RECEIVED,2020-11-24T06:33:59.000Z
OD160619940393318,RECEIVED,2020-11-24T06:30:04.000Z
OD160619943097432,RECEIVED,2020-11-24T06:30:31.000Z
OD160619946637759,RECEIVED,2020-11-24T06:31:06.000Z
OD160619944992229,RECEIVED,2020-11-24T06:30:50.000Z
OD160619927450681,RECEIVED,2020-11-24T06:27:54.000Z
OD160619935987862,RECEIVED,2020-11-24T06:29:19.000Z
OD160619924240510,RECEIVED,2020-11-24T06:27:22.000Z
OD160619931044782,RECEIVED,2020-11-24T06:28:30.000Z
OD160619903824948,RECEIVED,2020-11-24T06:23:58.000Z
OD160619912245499,RECEIVED,2020-11-24T06:25:22.000Z
OD160619879039016,RECEIVED,2020-11-24T06:19:50.000Z
OD160619884172818,RECEIVED,2020-11-24T06:20:41.000Z
OD160619881460345,RECEIVED,2020-11-24T06:20:14.000Z
OD160619908447458,RECEIVED,2020-11-24T06:24:44.000Z
OD160619878798549,RECEIVED,2020-11-24T06:19:48.000Z
OD160619865927156,RECEIVED,2020-11-24T06:17:39.000Z
OD160619878426191,RECEIVED,2020-11-24T06:19:44.000Z
OD160619873626581,RECEIVED,2020-11-24T06:18:56.000Z
OD160619875193863,RECEIVED,2020-11-24T06:19:12.000Z
OD160619871896819,RECEIVED,2020-11-24T06:18:39.000Z
OD160619864828540,RECEIVED,2020-11-24T06:17:28.000Z
OD160619870002818,CANCELLED,2020-11-24T06:18:20.000Z
OD160619870041246,RECEIVED,2020-11-24T06:18:20.000Z
OD160619847307345,RECEIVED,2020-11-24T06:14:33.000Z
OD160619837684734,RECEIVED,2020-11-24T06:12:56.000Z
OD160619850048758,RECEIVED,2020-11-24T06:15:00.000Z
OD160619839551962,RECEIVED,2020-11-24T06:13:15.000Z
OD160619837329270,RECEIVED,2020-11-24T06:12:53.000Z
OD160619833161275,RECEIVED,2020-11-24T06:12:11.000Z
OD160619846226629,RECEIVED,2020-11-24T06:14:22.000Z
OD160619816908038,RECEIVED,2020-11-24T06:09:29.000Z
OD160619823859331,RECEIVED,2020-11-24T06:10:38.000Z
OD160619827578241,RECEIVED,2020-11-24T06:11:16.000Z
OD160619810885752,RECEIVED,2020-11-24T06:08:28.000Z
OD160619818250867,RECEIVED,2020-11-24T06:09:42.000Z
OD160619821228691,RECEIVED,2020-11-24T06:10:12.000Z
OD160619814687215,RECEIVED,2020-11-24T06:09:06.000Z
OD160619804634176,RECEIVED,2020-11-24T06:07:26.000Z
OD160619802000311,RECEIVED,2020-11-24T06:07:00.000Z
OD160619787033690,RECEIVED,2020-11-24T06:04:30.000Z
OD160619791439321,RECEIVED,2020-11-24T06:05:14.000Z
OD160619786212917,RECEIVED,2020-11-24T06:04:22.000Z
OD160619802160077,RECEIVED,2020-11-24T06:07:01.000Z
OD160619800394263,RECEIVED,2020-11-24T06:06:44.000Z
OD16061978429405,RECEIVED,2020-11-24T06:04:03.000Z
OD160619780091083,RECEIVED,2020-11-24T06:03:21.000Z
OD160619774720918,RECEIVED,2020-11-24T06:02:27.000Z
OD160619773490469,RECEIVED,2020-11-24T06:02:14.000Z
OD160619773207323,RECEIVED,2020-11-24T06:02:12.000Z
OD160619762471465,RECEIVED,2020-11-24T06:00:24.000Z
OD160619762079746,RECEIVED,2020-11-24T06:00:20.000Z
OD160619769313468,RECEIVED,2020-11-24T06:01:33.000Z
OD16061975036433,RECEIVED,2020-11-24T05:58:23.000Z
OD16061976073549,RECEIVED,2020-11-24T06:00:07.000Z
OD160619752630626,RECEIVED,2020-11-24T05:58:46.000Z
OD160619752817153,RECEIVED,2020-11-24T05:58:48.000Z
OD160619746116894,RECEIVED,2020-11-24T05:57:41.000Z
OD160619741075235,RECEIVED,2020-11-24T05:56:50.000Z
OD160619733225141,RECEIVED,2020-11-24T05:55:32.000Z
OD160619731510973,RECEIVED,2020-11-24T05:55:15.000Z
OD160619736287994,RECEIVED,2020-11-24T05:56:03.000Z
OD160619721640753,RECEIVED,2020-11-24T05:53:36.000Z
OD160619724088223,RECEIVED,2020-11-24T05:54:00.000Z
OD160619714983557,RECEIVED,2020-11-24T05:52:30.000Z
OD160619713903970,RECEIVED,2020-11-24T05:52:19.000Z
OD160619700836518,RECEIVED,2020-11-24T05:50:08.000Z
OD160619700754556,RECEIVED,2020-11-24T05:50:07.000Z
OD160619702507052,RECEIVED,2020-11-24T05:50:25.000Z
OD160619695799176,RECEIVED,2020-11-24T05:49:18.000Z
OD16061970410148,RECEIVED,2020-11-24T05:50:41.000Z
OD160619697403975,RECEIVED,2020-11-24T05:49:34.000Z
OD16061968515068,RECEIVED,2020-11-24T05:47:31.000Z
OD160619679615571,RECEIVED,2020-11-24T05:46:36.000Z
OD160619671281791,RECEIVED,2020-11-24T05:45:12.000Z
OD160619678577846,RECEIVED,2020-11-24T05:46:26.000Z
OD160619669413599,RECEIVED,2020-11-24T05:44:54.000Z
OD160619669232741,RECEIVED,2020-11-24T05:44:52.000Z
OD160619651313023,RECEIVED,2020-11-24T05:41:53.000Z
OD160619653162668,RECEIVED,2020-11-24T05:42:12.000Z
OD160619658774751,RECEIVED,2020-11-24T05:43:07.000Z
OD160619650550615,RECEIVED,2020-11-24T05:41:45.000Z
OD16061964376285,RECEIVED,2020-11-24T05:40:37.000Z
OD160619647339965,RECEIVED,2020-11-24T05:41:13.000Z
OD160619645479757,RECEIVED,2020-11-24T05:40:54.000Z
OD160619661444847,RECEIVED,2020-11-24T05:43:34.000Z
OD160619637639541,RECEIVED,2020-11-24T05:39:36.000Z
OD160619637586973,RECEIVED,2020-11-24T05:39:35.000Z
OD160619633862155,RECEIVED,2020-11-24T05:38:58.000Z
OD160619632048495,RECEIVED,2020-11-24T05:38:40.000Z
OD160619630441637,RECEIVED,2020-11-24T05:38:24.000Z
OD160619627579456,RECEIVED,2020-11-24T05:37:55.000Z
OD160619617918243,RECEIVED,2020-11-24T05:36:19.000Z
OD160619627791862,RECEIVED,2020-11-24T05:37:57.000Z
OD160619615501098,RECEIVED,2020-11-24T05:35:55.000Z
OD16061959088648,RECEIVED,2020-11-24T05:31:48.000Z
OD16061961165605,RECEIVED,2020-11-24T05:35:16.000Z
OD16061959609465,RECEIVED,2020-11-24T05:32:41.000Z
OD16061959394533,RECEIVED,2020-11-24T05:32:19.000Z
OD160619577926597,RECEIVED,2020-11-24T05:29:39.000Z
OD160619571961810,RECEIVED,2020-11-24T05:28:39.000Z
OD160619574299157,RECEIVED,2020-11-24T05:29:03.000Z
OD160619556587586,RECEIVED,2020-11-24T05:26:06.000Z
OD160619550473314,RECEIVED,2020-11-24T05:25:05.000Z
OD160619554268931,RECEIVED,2020-11-24T05:25:42.000Z
OD160619519313764,RECEIVED,2020-11-24T05:19:53.000Z
OD160619547864476,RECEIVED,2020-11-24T05:24:38.000Z
OD160619540265254,RECEIVED,2020-11-24T05:23:23.000Z
OD160619540805691,RECEIVED,2020-11-24T05:23:28.000Z
OD160619528792714,RECEIVED,2020-11-24T05:21:28.000Z
OD160619526211686,RECEIVED,2020-11-24T05:21:02.000Z
OD160619527306265,RECEIVED,2020-11-24T05:21:13.000Z
OD16061950886952,RECEIVED,2020-11-24T05:18:08.000Z
OD160619490402716,RECEIVED,2020-11-24T05:15:04.000Z
OD160619516193726,RECEIVED,2020-11-24T05:19:22.000Z
OD160619488294949,RECEIVED,2020-11-24T05:14:43.000Z
OD160619491128959,RECEIVED,2020-11-24T05:15:11.000Z
OD16061951434568,RECEIVED,2020-11-24T05:19:03.000Z
OD160619509133148,RECEIVED,2020-11-24T05:18:11.000Z
OD160619486811587,RECEIVED,2020-11-24T05:14:28.000Z
OD160619479548077,RECEIVED,2020-11-24T05:13:15.000Z
OD160619485358568,RECEIVED,2020-11-24T05:14:13.000Z
OD160619472321279,RECEIVED,2020-11-24T05:12:03.000Z
OD160619478495786,RECEIVED,2020-11-24T05:13:05.000Z
OD160619475129999,RECEIVED,2020-11-24T05:12:31.000Z
OD160619445258262,RECEIVED,2020-11-24T05:07:32.000Z
OD160619449915763,RECEIVED,2020-11-24T05:08:19.000Z
OD160619445025832,RECEIVED,2020-11-24T05:07:30.000Z
OD160619439476174,RECEIVED,2020-11-24T05:06:34.000Z
OD160619438177197,REJECTED,2020-11-24T05:06:21.000Z
OD160619438445298,RECEIVED,2020-11-24T05:06:24.000Z
OD16061943382036,RECEIVED,2020-11-24T05:05:38.000Z
OD160619434834168,RECEIVED,2020-11-24T05:05:48.000Z
OD160619436990712,RECEIVED,2020-11-24T05:06:10.000Z
OD160619433856049,RECEIVED,2020-11-24T05:05:38.000Z
OD160619425468068,RECEIVED,2020-11-24T05:04:14.000Z
OD160619417282072,RECEIVED,2020-11-24T05:02:52.000Z
OD160619425319736,RECEIVED,2020-11-24T05:04:13.000Z
OD160619417756485,RECEIVED,2020-11-24T05:02:57.000Z
OD160619416647170,RECEIVED,2020-11-24T05:02:46.000Z
OD160619415203464,RECEIVED,2020-11-24T05:02:32.000Z
OD160619414139183,RECEIVED,2020-11-24T05:02:21.000Z
OD160619411180385,RECEIVED,2020-11-24T05:01:52.000Z
OD160619387051924,RECEIVED,2020-11-24T04:57:50.000Z
OD16061938821216,RECEIVED,2020-11-24T04:58:02.000Z
OD160619401552825,RECEIVED,2020-11-24T05:00:15.000Z
OD160619382194987,RECEIVED,2020-11-24T04:57:02.000Z
OD16061939814025,RECEIVED,2020-11-24T04:59:41.000Z
OD160619373162232,RECEIVED,2020-11-24T04:55:31.000Z
OD160619342411559,RECEIVED,2020-11-24T04:50:24.000Z
OD160619362195633,CANCELLED,2020-11-24T04:53:42.000Z
OD16061936119531,RECEIVED,2020-11-24T04:53:32.000Z
OD160619350542175,RECEIVED,2020-11-24T04:51:45.000Z
OD160619351526193,RECEIVED,2020-11-24T04:51:55.000Z
OD160619364191915,RECEIVED,2020-11-24T04:54:02.000Z
OD160619334650935,RECEIVED,2020-11-24T04:49:06.000Z
OD160619330050989,RECEIVED,2020-11-24T04:48:20.000Z
OD160619324101225,RECEIVED,2020-11-24T04:47:21.000Z
OD160619327330369,RECEIVED,2020-11-24T04:47:53.000Z
OD160619314478072,RECEIVED,2020-11-24T04:45:44.000Z
OD160619335121748,RECEIVED,2020-11-24T04:49:11.000Z
OD160619328645386,RECEIVED,2020-11-24T04:48:06.000Z
OD160619296894824,RECEIVED,2020-11-24T04:42:49.000Z
OD160619314331332,RECEIVED,2020-11-24T04:45:43.000Z
OD160619308003256,RECEIVED,2020-11-24T04:44:40.000Z
OD160619304413195,RECEIVED,2020-11-24T04:44:04.000Z
OD160619283734541,RECEIVED,2020-11-24T04:40:37.000Z
OD160619288645017,RECEIVED,2020-11-24T04:41:26.000Z
OD160619270729438,RECEIVED,2020-11-24T04:38:27.000Z
OD160619270388346,RECEIVED,2020-11-24T04:38:24.000Z
OD160619270334498,RECEIVED,2020-11-24T04:38:23.000Z
OD160619260380934,RECEIVED,2020-11-24T04:36:43.000Z
OD160619260507070,RECEIVED,2020-11-24T04:36:45.000Z
OD160619248961521,RECEIVED,2020-11-24T04:34:49.000Z
OD160619256933543,RECEIVED,2020-11-24T04:36:09.000Z
OD160619252830355,RECEIVED,2020-11-24T04:35:28.000Z
OD16061924877936,RECEIVED,2020-11-24T04:34:47.000Z
OD160619246116074,RECEIVED,2020-11-24T04:34:21.000Z
OD160619244169542,RECEIVED,2020-11-24T04:34:01.000Z
OD16061924429436,RECEIVED,2020-11-24T04:34:03.000Z
OD160619250088486,RECEIVED,2020-11-24T04:35:00.000Z
OD160619242411365,RECEIVED,2020-11-24T04:33:44.000Z
OD160619235198115,RECEIVED,2020-11-24T04:32:32.000Z
OD160619231725142,RECEIVED,2020-11-24T04:31:58.000Z
OD160619229599518,RECEIVED,2020-11-24T04:31:36.000Z
OD160619220491333,RECEIVED,2020-11-24T04:30:04.000Z
OD160619226142374,RECEIVED,2020-11-24T04:31:01.000Z
OD160619220388981,RECEIVED,2020-11-24T04:30:04.000Z
OD160619216965411,RECEIVED,2020-11-24T04:29:29.000Z
OD160619209145969,RECEIVED,2020-11-24T04:28:11.000Z
OD160619205044599,RECEIVED,2020-11-24T04:27:30.000Z
OD160619206400038,RECEIVED,2020-11-24T04:27:44.000Z
OD160619215227054,RECEIVED,2020-11-24T04:29:12.000Z
OD160619212293431,RECEIVED,2020-11-24T04:28:43.000Z
OD160619202552157,RECEIVED,2020-11-24T04:27:05.000Z
OD16061920142994,RECEIVED,2020-11-24T04:26:54.000Z
OD160619197049590,RECEIVED,2020-11-24T04:26:10.000Z
OD160619194752887,RECEIVED,2020-11-24T04:25:47.000Z
OD160619198739175,RECEIVED,2020-11-24T04:26:27.000Z
OD160619188860440,RECEIVED,2020-11-24T04:24:48.000Z
OD160619177334614,RECEIVED,2020-11-24T04:22:53.000Z
OD160619182611673,RECEIVED,2020-11-24T04:23:46.000Z
OD160619180493324,RECEIVED,2020-11-24T04:23:24.000Z
OD160619176182548,RECEIVED,2020-11-24T04:22:41.000Z
OD160619169095055,RECEIVED,2020-11-24T04:21:31.000Z
OD160619182819714,RECEIVED,2020-11-24T04:23:48.000Z
OD160619164210298,RECEIVED,2020-11-24T04:20:42.000Z
OD160619156424682,RECEIVED,2020-11-24T04:19:24.000Z
OD160619167985930,RECEIVED,2020-11-24T04:21:19.000Z
OD160619151740694,RECEIVED,2020-11-24T04:18:37.000Z
OD160619155408173,RECEIVED,2020-11-24T04:19:14.000Z
OD16061914763868,RECEIVED,2020-11-24T04:17:56.000Z
OD160619146536851,RECEIVED,2020-11-24T04:17:45.000Z
OD160619144047048,RECEIVED,2020-11-24T04:17:20.000Z
OD160619141698766,RECEIVED,2020-11-24T04:16:57.000Z
OD160619143874693,RECEIVED,2020-11-24T04:17:18.000Z
OD160619140270798,RECEIVED,2020-11-24T04:16:42.000Z
OD160619136916746,RECEIVED,2020-11-24T04:16:09.000Z
OD160619137778869,RECEIVED,2020-11-24T04:16:17.000Z
OD160619136070541,RECEIVED,2020-11-24T04:16:00.000Z
OD160619130393493,RECEIVED,2020-11-24T04:15:04.000Z
OD160619131609192,RECEIVED,2020-11-24T04:15:16.000Z
OD160619121472978,RECEIVED,2020-11-24T04:13:34.000Z
OD160619125910249,RECEIVED,2020-11-24T04:14:19.000Z
OD160619127652466,RECEIVED,2020-11-24T04:14:36.000Z
OD16061911817968,RECEIVED,2020-11-24T04:13:01.000Z
OD160619113378020,REJECTED,2020-11-24T04:12:13.000Z
OD160619114783675,RECEIVED,2020-11-24T04:12:27.000Z
OD160619112297572,RECEIVED,2020-11-24T04:12:03.000Z
OD160619107179926,RECEIVED,2020-11-24T04:11:11.000Z
OD160619101479020,RECEIVED,2020-11-24T04:10:14.000Z
OD160619100903950,RECEIVED,2020-11-24T04:10:09.000Z
OD16061909936229,RECEIVED,2020-11-24T04:09:53.000Z
OD160619092368183,RECEIVED,2020-11-24T04:08:43.000Z
OD160619094891158,RECEIVED,2020-11-24T04:09:09.000Z
OD160619089555224,RECEIVED,2020-11-24T04:08:15.000Z
OD160619088573177,RECEIVED,2020-11-24T04:08:06.000Z
OD160619085376293,RECEIVED,2020-11-24T04:07:33.000Z
OD160619086202896,RECEIVED,2020-11-24T04:07:42.000Z
OD160619077576621,RECEIVED,2020-11-24T04:06:16.000Z
OD160619073696190,RECEIVED,2020-11-24T04:05:37.000Z
OD160619079181292,RECEIVED,2020-11-24T04:06:32.000Z
OD160619076992627,RECEIVED,2020-11-24T04:06:11.000Z
OD160619071891454,RECEIVED,2020-11-24T04:05:19.000Z
OD160619064253410,RECEIVED,2020-11-24T04:04:02.000Z
OD160619075227999,RECEIVED,2020-11-24T04:05:52.000Z
OD160619061335111,RECEIVED,2020-11-24T04:03:33.000Z
OD160619058072723,RECEIVED,2020-11-24T04:03:01.000Z
OD160619056069896,RECEIVED,2020-11-24T04:02:40.000Z
OD160619055734824,RECEIVED,2020-11-24T04:02:37.000Z
OD160619055528386,RECEIVED,2020-11-24T04:02:35.000Z
OD160619049693326,RECEIVED,2020-11-24T04:01:37.000Z
OD160619050852114,RECEIVED,2020-11-24T04:01:49.000Z
OD160619046665824,RECEIVED,2020-11-24T04:01:08.000Z
OD160619046800090,RECEIVED,2020-11-24T04:01:09.000Z
OD160619039206869,RECEIVED,2020-11-24T03:59:52.000Z
OD160619046302288,RECEIVED,2020-11-24T04:01:03.000Z
OD160619040109564,RECEIVED,2020-11-24T04:00:01.000Z
OD160619043097671,RECEIVED,2020-11-24T04:00:31.000Z
OD160619032349512,RECEIVED,2020-11-24T03:58:43.000Z
OD160619027169753,RECEIVED,2020-11-24T03:57:52.000Z
OD160619032482240,RECEIVED,2020-11-24T03:58:44.000Z
OD160619016146364,RECEIVED,2020-11-24T03:56:01.000Z
OD16061900918280,RECEIVED,2020-11-24T03:54:51.000Z
OD160619010645850,RECEIVED,2020-11-24T03:55:06.000Z
OD160618996085976,RECEIVED,2020-11-24T03:52:41.000Z
OD160619005860318,RECEIVED,2020-11-24T03:54:19.000Z
OD160619007781461,RECEIVED,2020-11-24T03:54:38.000Z
OD160618995439143,RECEIVED,2020-11-24T03:52:34.000Z
OD16061899011384,RECEIVED,2020-11-24T03:51:41.000Z
OD160618993731120,RECEIVED,2020-11-24T03:52:17.000Z
OD16061899118256,RECEIVED,2020-11-24T03:51:52.000Z
OD160618978612597,RECEIVED,2020-11-24T03:49:46.000Z
OD160618987975735,RECEIVED,2020-11-24T03:51:20.000Z
OD160618977677914,FAILED_DELIVERY,2020-11-24T03:49:36.000Z
OD160618968004623,RECEIVED,2020-11-24T03:48:00.000Z
OD160618976715724,RECEIVED,2020-11-24T03:49:27.000Z
OD160618987479376,RECEIVED,2020-11-24T03:51:14.000Z
OD160618965003798,RECEIVED,2020-11-24T03:47:30.000Z
OD160618965657885,RECEIVED,2020-11-24T03:47:36.000Z
OD160618962414295,RECEIVED,2020-11-24T03:47:04.000Z
OD16061896064099,RECEIVED,2020-11-24T03:46:46.000Z
OD160618960504459,RECEIVED,2020-11-24T03:46:45.000Z
OD16061895590409,RECEIVED,2020-11-24T03:45:59.000Z
OD160618938771581,RECEIVED,2020-11-24T03:43:07.000Z
OD160618944064719,RECEIVED,2020-11-24T03:44:01.000Z
OD160618943015852,RECEIVED,2020-11-24T03:43:50.000Z
OD160618944477237,RECEIVED,2020-11-24T03:44:05.000Z
OD16061895013176,RECEIVED,2020-11-24T03:45:01.000Z
OD160618943877719,RECEIVED,2020-11-24T03:43:58.000Z
OD16061893603247,RECEIVED,2020-11-24T03:42:40.000Z
OD160618937980094,RECEIVED,2020-11-24T03:42:59.000Z
OD160618932954944,RECEIVED,2020-11-24T03:42:09.000Z
OD160618934997987,CANCELLED,2020-11-24T03:42:30.000Z
OD160618931843273,RECEIVED,2020-11-24T03:41:58.000Z
OD160618931865775,RECEIVED,2020-11-24T03:41:58.000Z
OD160618921391227,RECEIVED,2020-11-24T03:40:14.000Z
OD160618920640683,RECEIVED,2020-11-24T03:40:06.000Z
OD160618923570179,RECEIVED,2020-11-24T03:40:36.000Z
OD160618919401571,RECEIVED,2020-11-24T03:39:54.000Z
OD160618926156242,RECEIVED,2020-11-24T03:41:01.000Z
OD160618918571276,RECEIVED,2020-11-24T03:39:45.000Z
OD160618910605260,PARTIAL_REJECTED,2020-11-24T03:38:26.000Z
OD160618908403348,RECEIVED,2020-11-24T03:38:05.000Z
OD160618903980739,RECEIVED,2020-11-24T03:37:19.000Z
OD160618904637075,RECEIVED,2020-11-24T03:37:26.000Z
OD160618903620844,REJECTED,2020-11-24T03:37:16.000Z
OD160618898812867,RECEIVED,2020-11-24T03:36:28.000Z
OD160618904420936,RECEIVED,2020-11-24T03:37:24.000Z
OD160618879852484,RECEIVED,2020-11-24T03:33:19.000Z
OD160618895728542,RECEIVED,2020-11-24T03:35:57.000Z
OD160618878018376,RECEIVED,2020-11-24T03:33:01.000Z
